species,X,Y,roads,rivers,aspect,fla,slope,tpi,twi,clay,soc,sand,silt,BIO4,BIO7,green
Phytophthora_PA1_RUN7,474618.988178548,4434924.01368223,-0.453627675771713,0.18818736076355,0.299090057611465,0.598489761352539,-0.361894369125366,0.017215870320797,0.816277086734772,0.0800964310765266,-0.318702280521393,0.351070314645767,0.0470414310693741,-1.77948021888733,-1.42865085601807,-0.494691461324692
Phytophthora_PA1_RUN7,474631.986100117,4434834.32486089,-0.515420436859131,-0.170991763472557,0.417847096920013,0.445534974336624,-0.336091250181198,-0.0345688201487064,0.569683730602264,0.103217102587223,-0.511259615421295,0.396047651767731,-0.0193180553615093,-1.8049019575119,-1.37848722934723,-0.630179762840271
Phytophthora_PA1_RUN7,474628.990813098,4433971.15024905,-0.628918051719666,0.231022894382477,0.734170794487,0.0994093865156174,-0.740454196929932,0.173443347215652,0.553259432315826,0.153630271553993,0.0249824933707714,0.639574706554413,-0.323697149753571,-1.3075989484787,-0.82165116071701,-0.685686588287354
Phytophthora_PA1_RUN7,474662.217253871,4432829.65291504,-0.730780839920044,-0.727052986621857,-1.29201602935791,-0.487922996282578,1.5152291059494,0.499816328287125,-1.43945622444153,-0.52517569065094,-0.261725783348083,0.504789113998413,0.316429913043976,-1.67631220817566,0.358335971832275,0.848410725593567
Phytophthora_PA1_RUN7,475751.494564062,4435485.3597763,-0.192004725337029,0.0390499271452427,0.202619999647141,-0.485697120428085,-0.577974855899811,0.193965703248978,-0.411646783351898,-0.0374362729489803,0.0873602777719498,0.187982350587845,0.315035194158554,-0.317910999059677,-1.53505778312683,-1.02161312103271
Phytophthora_PA1_RUN7,476801.27912229,4434743.52916058,-0.638031184673309,-0.386884361505508,-0.268695473670959,-0.291611135005951,-0.244624465703964,0.377134263515472,-0.230194330215454,-0.139520600438118,-0.131628751754761,0.588390707969666,-0.0551188886165619,-0.41723108291626,-0.488065421581268,-0.437306880950928
Phytophthora_PA1_RUN7,477144.152422832,4434539.7274055,-1.0059335231781,-0.875014364719391,-0.0831776708364487,1.85201787948608,0.0666596293449402,0.0861719474196434,0.698553919792175,-0.213693767786026,-0.299219459295273,0.599810600280762,-0.0140770925208926,-0.52802985906601,-0.324155330657959,0.904263377189636
Phytophthora_PA1_RUN7,477389.601427484,4433486.20027707,-0.420355230569839,-0.469922691583633,1.1044055223465,-0.133746758103371,0.311144143342972,0.818112969398499,-0.199111238121986,-0.354542523622513,-0.0430952496826649,0.879310131072998,-0.223054200410843,-0.566724598407745,-0.211299821734428,-0.0862918868660927
Phytophthora_PA1_RUN7,477428.754498064,4435038.04589905,1.36509823799133,0.620934724807739,-0.00390312168747187,0.352997690439224,-0.546795070171356,0.12109487503767,0.547986328601837,-0.139277100563049,0.341690748929977,0.517082452774048,0.0238341595977545,0.488139122724533,-0.225741401314735,0.458828002214432
Phytophthora_PA1_RUN7,477425.787824712,4433691.04498453,-1.07291722297668,-0.0694888830184937,1.58942437171936,-0.323921740055084,0.334128171205521,0.066689632833004,-0.734290063381195,-0.341237455606461,0.0917433500289917,0.734053492546082,-0.0706892460584641,-0.533812463283539,-0.183091253042221,0.896032989025116
Phytophthora_PA1_RUN7,477499.819534493,4433530.09478197,-0.805538415908813,0.00792391691356897,1.38506388664246,-0.198669791221619,-0.056670144200325,-0.0191243067383766,-0.246209636330605,-0.340539038181305,0.0674061551690102,0.762877106666565,-0.101540751755238,-0.523965835571289,-0.244612157344818,1.33954334259033
Phytophthora_PA1_RUN7,478142.806326324,4430937.28289116,1.90127718448639,-1.00867211818695,-0.740475356578827,-0.430905967950821,0.812606692314148,-0.361985951662064,-1.17832636833191,-0.360665678977966,-0.873491883277893,0.705701589584351,-0.0236590839922428,-0.692579746246338,1.37215173244476,0.755435645580292
Phytophthora_PA1_RUN7,478379.521373063,4431448.42505382,0.055783037096262,-1.06319785118103,-1.17565369606018,-0.539164662361145,0.104792609810829,-0.689075946807861,0.309085756540298,-0.347421795129776,-0.663380086421967,0.53249317407608,0.157594606280327,-0.625544905662537,1.26414120197296,1.64872646331787
Phytophthora_PA1_RUN7,478471.089229703,4431465.7060797,-0.262689739465714,-0.944900274276733,-1.44074666500092,-0.440061837434769,0.280536323785782,-0.224117413163185,1.23451948165894,-0.415525823831558,-0.643512725830078,0.47754180431366,0.267368674278259,-0.659019112586975,1.43450844287872,1.05133998394012
Phytophthora_PA1_RUN7,478473.588624133,4431208.95352267,0.363569468259811,-0.727264642715454,-1.58763062953949,-0.592427253723145,1.76686608791351,1.35826075077057,-1.83651375770569,-0.420624792575836,-0.706545948982239,0.519645571708679,0.224380567669868,-0.644384264945984,1.38451874256134,1.8184278011322
Phytophthora_PA1_RUN7,478492.427775517,4431197.31575478,0.154096245765686,-0.773208379745483,-1.08808994293213,-0.338267147541046,1.55056083202362,-1.38576245307922,-1.19087183475494,-0.402749925851822,-0.769803941249847,0.52183610200882,0.209030479192734,-0.659786522388458,1.47971677780151,2.94114708900452
Phytophthora_PA1_RUN7,478432.340064381,4431094.69929243,0.0890545025467873,-0.967379212379456,-1.48409259319305,-0.187196761369705,1.34543597698212,-2.18103051185608,-0.486338973045349,-0.378212213516235,-0.799591958522797,0.601659297943115,0.105922020971775,-0.665450215339661,1.54212439060211,2.01926159858704
Phytophthora_PA1_RUN7,478574.892622357,4435789.9262396,-0.465974122285843,-0.406839996576309,-0.349049657583237,0.381862312555313,-0.670221984386444,0.174705982208252,0.75342845916748,0.1407151222229,-0.129791855812073,0.234579458832741,0.134593561291695,0.745415866374969,-0.00954215042293072,1.61831212043762
Phytophthora_PA1_RUN7,478624.753504868,4431595.33966863,-0.960502564907074,-0.951923727989197,0.990677356719971,1.82632076740265,0.519859313964844,-0.606459259986877,0.304168313741684,-0.440918505191803,-0.486981779336929,0.340018063783646,0.438175827264786,-0.59825325012207,1.32142806053162,0.582636177539825
Phytophthora_PA1_RUN7,478660.734396587,4431008.40137245,-0.726707458496094,-0.797227621078491,0.798064351081848,-0.383204728364944,-0.00386635609902442,0.420654565095901,-0.79519659280777,-0.46293693780899,-0.840952157974243,0.516832053661346,0.257170438766479,-0.624085783958435,1.57908952236176,2.42529606819153
Phytophthora_PA1_RUN7,478611.727895665,4430656.88434673,-0.935490489006042,-0.994354128837585,0.705365419387817,0.959370374679565,0.899848997592926,-1.34099066257477,-0.293925702571869,-0.34965455532074,-0.741686105728149,0.574389457702637,0.11262483894825,-0.786744177341461,1.65048277378082,2.46439051628113
Phytophthora_PA1_RUN7,479014.218547662,4431305.52482985,-0.193983718752861,-0.56823205947876,0.406707167625427,-0.314396232366562,1.7516303062439,1.69205152988434,-1.26156914234161,-0.151359230279922,0.00136911659501493,0.384033888578415,0.180789679288864,-0.174351394176483,0.509454846382141,0.808010458946228
Phytophthora_PA1_RUN7,479360.229199745,4432923.22165531,0.398003965616226,-1.117222905159,-0.588068187236786,3.01218751701526e-05,0.270866453647614,-1.14737248420715,0.498571366071701,-0.0773046463727951,-0.184376001358032,0.137154996395111,0.400199890136719,-0.178253293037415,1.03901994228363,1.0042496919632
Phytophthora_PA1_RUN7,481006.880582198,4432476.03282277,-0.925789296627045,0.974089980125427,-1.60014927387238,-0.430852383375168,-0.443816393613815,0.231666833162308,-0.42749297618866,0.528830409049988,-0.229388147592545,0.256944298744202,-0.176205858588219,0.5157550573349,0.524401247501373,-0.217597454786301
Phytophthora_PA1_RUN7,481018.45630754,4431729.599701,-0.347285479307175,0.477814018726349,-1.18467831611633,-0.55883777141571,0.296830952167511,0.356709986925125,-1.18692886829376,0.158155754208565,-0.431669980287552,0.274476200342178,0.071785606443882,0.594344258308411,0.658706963062286,0.39340952038765
Phytophthora_PA1_RUN7,481376.517915445,4433998.86819858,0.0906832367181778,-0.740145683288574,1.65724110603333,0.144961684942245,-0.928177535533905,-0.0752422288060188,3.70422315597534,0.577333688735962,-0.230581119656563,0.279642641544342,-0.224829658865929,0.768005788326263,0.601398885250092,0.317986994981766
Phytophthora_PA1_RUN7,481482.53785365,4434047.07547029,-0.609571158885956,-0.408497959375381,1.34187209606171,-0.0483996644616127,-0.603382885456085,-0.188493147492409,1.04579436779022,0.436091601848602,-0.248932510614395,0.243662446737289,-0.0894956961274147,0.796075701713562,0.630205690860748,0.111887156963348
Phytophthora_PA1_RUN7,481584.016022811,4433922.88752311,-0.959964990615845,-0.0161863435059786,1.42467057704926,-0.299949705600739,-0.436956793069839,0.218849748373032,-0.0406097918748856,0.541042983531952,-0.18198236823082,0.243255704641342,-0.15919317305088,0.818244099617004,0.601224958896637,0.350553691387177
Phytophthora_PA1_RUN7,481570.308879399,4433897.9475614,-1.06235122680664,0.0105103822425008,1.21078252792358,0.0276446957141161,-0.44992733001709,0.284771054983139,1.42330050468445,0.63721638917923,-0.170221820473671,0.261209756135941,-0.248959437012672,0.81667685508728,0.583202719688416,-0.135853290557861
Phytophthora_PA1_RUN7,483105.818653542,4434799.14261903,-0.834218800067902,0.135985344648361,1.89719319343567,-0.427042096853256,-0.79707545042038,0.411949247121811,0.229868024587631,0.373003393411636,-0.0724974572658539,0.397184729576111,-0.21358385682106,1.63972890377045,0.531583845615387,0.195136100053787
